H_index	name	kind	address	phone	room	facility	S_index	grade	price	O_index
217	이솔	민박	경기도 가평군 설악면 미사리 457-7	010-4480-2334	29	바베큐, 수영장, 카페, 산책로	2	3	101058	22
218	사랑그리기	민박	경기도 가평군 북면 제령리 92	010-3669-3173	23	바베큐	2	2	246241	22
219	가평핀란드하우스	민박	경기도 가평군 조종면 상판리 286-12	010-9146-6766	22	수영장, 카페	2	5	238530	22
220	신비펜션	민박	경기도 가평군 북면 적목리 321	010-4105-5092	22	바베큐, 수영장, 카페, 산책로	2	2	122596	22
221	펜션 띠아모	민박	경기도 가평군 북면 도대리 436	010-0219-0002	24	수영장, 카페, 탁구장 	2	1	248857	23
222	토리네	민박	경기도 가평군 청평면 상천리 783-9	010-9669-9330	21	바베큐, 수영장	2	2	73953	23
223	더 마을 핑크	민박	경기도 가평군 청평면 대성리 572-50	010-5674-3504	21	바베큐, 수영장, 카페, 산책로	2	4	279915	23
224	클럽 레드존	민박	경기도 가평군 가평읍 금대리 49-17	010-2374-8786	23	바베큐	2	4	251163	23
225	시크릿문 펜션	민박	경기도 가평군 가평읍  두밀리 2-23	010-8712-8517	26	수영장, 카페	2	1	252639	23
226	연제하우스	민박	경기도 가평군 북면 제령리 654 D동	010-1063-4877	24	바베큐, 수영장, 카페, 산책로	2	5	243148	23
227	청백헌황토민박	민박	경기도 가평군 설악면 가일리 276	010-0989-7054	22	수영장, 카페, 탁구장 	2	3	109117	23
228	위크팜펜션	민박	경기도 가평군 상면 원흥리 249-8	010-5807-6613	21	수영장, 카페	2	2	194095	23
229	파밀리아	민박	경기도 가평군 가평읍 두밀리 206-5	010-9118-0160	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	212333	23
230	인파크	민박	경기도 가평군 가평읍  금대리 833-13	010-9535-3861	23	바베큐, 수영장	2	5	270255	23
231	리디아펜션	민박	경기도 가평군 상면 임초리 227-4	010-6848-4139	22	바베큐, 수영장, 카페, 산책로	2	3	109847	24
232	별찌	민박	경기도 가평군 청평면 대성리 418	010-2064-0778	24	바베큐	2	2	138644	24
233	더마을 펜션	민박	경기도 가평군 청평면 대성리 572-42	010-7277-0939	23	수영장, 카페	2	1	178094	24
234	예술·놀이·체험터 속뜰에 맑음	민박	경기도 가평군 설악면 방일리 120-1	010-7437-7047	22	바베큐, 수영장	2	2	198629	24
235	힐 하우스	민박	경기도 가평군 북면 백둔리 417-27	010-2388-8002	21	바베큐, 수영장, 카페, 산책로	2	2	129390	24
236	FS민박	민박	경기도 가평군 상면 행현리 685	010-3865-6405	22	바베큐	2	1	243105	24
237	디오르펜션	민박	경기도 가평군 상면 행현리 591-3(A동)	010-2467-6318	23	수영장, 카페	2	5	133588	24
238	오로라 캠프	민박	경기도 가평군 가평읍 금대리 537-8	010-0947-7379	21	바베큐, 수영장, 카페, 산책로	2	2	213029	24
239	쁘띠독펜션	민박	경기도 가평군 상면  덕현리 178-1	010-7846-4474	24	수영장, 카페, 탁구장 	2	1	219038	24
240	그라시아	민박	경기도 가평군 가평읍  급대리 139-13	010-6311-3337	23	수영장, 카페	2	5	229029	24
241	호수가있는풍경	민박	경기도 가평군 가평읍 복장리 90-4	010-4757-5169	25	바베큐, 수영장, 카페, 산책로, 탁구장 	2	5	177586	25
242	힐스토리펜션	민박	경기도 가평군 청평면 호명리 146-111	010-7622-0296	25	바베큐, 수영장	2	2	208213	25
243	자라섬게스트 하우스	민박	경기도 가평군 가평읍 대곡리 177-1	010-7064-9833	25	바베큐, 수영장, 카페, 산책로	2	3	288913	25
244	슈에뜨	민박	경기도 가평군 청평면 호명리 110	010-0137-0654	21	바베큐	2	5	231217	25
245	육각수어비산장	민박	경기도 가평군 설악면 가일리 135-3	010-5787-5197	22	수영장, 카페	2	1	118157	25
246	프로방스 펜션	민박	경기도 가평군 청평면 삼회리 180-6	010-0668-3184	25	바베큐, 수영장, 카페, 산책로	2	5	104776	25
247	산아래펜션	민박	경기도 가평군 설악면 가일리 226-6	010-0972-4419	24	수영장, 카페, 탁구장 	2	5	204448	25
248	청평 하늘연 펜션	민박	경기도 가평군 설악면 회곡리 28-13	010-1295-7947	21	바베큐, 수영장	2	5	230605	25
249	여우별	민박	경기도 가평군 상면 임초리 174-4	010-2822-0608	25	바베큐, 수영장, 카페, 산책로	2	4	278206	25
250	피오나의꿈	민박	경기도 가평군 상면 행현리 334-3	010-7371-7434	24	바베큐	2	3	206659	25
251	가평패밀리	민박	경기도 가평군 청평면 상천리 1076-2	010-6486-9726	22	수영장, 카페	2	1	77533	26
252	하이팰리스	민박	경기도 가평군 청평면 고성리 309	010-4499-7988	21	바베큐, 수영장, 카페, 산책로	2	3	150504	26
253	가평달빛마을	민박	경기도 가평군 청평면 상천리 701-4	010-2986-2714	22	수영장, 카페, 탁구장 	2	4	165595	26
254	카라펜션	민박	경기도 가평군 가평읍 두밀리 2-28	010-1047-7428	25	수영장, 카페	2	4	153719	26
255	올덴펜션	민박	경기도 가평군 청평면 고성리 23	010-4935-2738	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	288775	26
256	용추 아모르 펜션	민박	경기도 가평군 가평읍 승안리 633	010-1757-9828	23	바베큐, 수영장	2	5	140390	26
257	스머프 하우스	민박	경기도 가평군 조종면 신상리 262-1	010-7581-9281	21	바베큐, 수영장, 카페, 산책로	2	2	50855	26
258	유명산골	민박	경기도 가평군 설악면 가일리 226-1	010-5984-3672	22	바베큐	2	5	295230	26
259	달그린	민박	경기도 가평군 북면 제령리 552-1	010-4013-2201	21	수영장, 카페	2	4	179908	26
260	끄레아 펜션	민박	경기도 가평군 가평읍 경반리 579-5	010-4214-8624	26	바베큐, 수영장	2	1	270397	26
261	키 작은 나무	민박	경기도 가평군 북면 이곡리 569-4	010-5566-9801	22	바베큐, 수영장, 카페, 산책로	2	2	183840	27
262	기린 하우스	민박	경기도 가평군 설악면 회곡리 706	010-0017-4596	22	바베큐	2	1	216177	27
263	잰트리 펜션	민박	경기도 가평군 상면 행현리 646-2	010-6239-0107	24	수영장, 카페	2	5	254289	27
264	알리에	민박	경기도 가평군 북면 도대리 526-3	010-4131-7340	24	바베큐, 수영장, 카페, 산책로	2	4	276211	27
265	자유시간	민박	경기도 가평군 청평면 대성리 359-8	010-3883-5393	23	수영장, 카페, 탁구장 	2	3	172214	27
266	슐라프라움 Ⅰ	민박	경기도 가평군 상면 상동리 32-3	010-5009-6371	23	수영장, 카페	2	2	191352	27
267	슐라프라움 Ⅱ	민박	경기도 가평군 상면 상동리 32-2	010-4530-8918	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	156270	27
268	삶의기쁨	민박	경기도 가평군 청평면 청평리 176-7	010-1322-1203	22	바베큐, 수영장	2	4	141635	27
269	땡큐펜션	민박	경기도 가평군 상면 상동리 239-10	010-2202-2362	23	바베큐, 수영장, 카페, 산책로	2	2	159087	27
270	백낙재	민박	경기도 가평군 북면 백둔리 49	010-6457-4000	22	바베큐	2	4	222392	27
271	르노와르 펜션	민박	경기도 가평군 가평읍 승안리 686-3	010-5618-8932	21	수영장, 카페	2	1	51588	28
272	여울의 뜰	민박	경기도 가평군 북면 이곡리 13-64	010-5937-0238	26	바베큐, 수영장, 카페, 산책로	2	2	263146	28
273	에버그린 캠핑카 펜션	민박	경기도 가평군 설악면 창의리 132	010-0925-0228	22	수영장, 카페, 탁구장 	2	4	191918	28
274	다큐하우스	민박	경기도 가평군 청평면 대성리 337	010-3321-1981	22	바베큐, 수영장	2	4	130654	28
275	블라썸	민박	경기도 가평군 상면 행현리 535-4	010-1603-2925	23	바베큐, 수영장, 카페, 산책로	2	4	209190	28
276	가람민박	민박	경기도 가평군 청평면 대성리 332-31	010-1250-2846	21	바베큐	2	2	57836	28
277	산들애	민박	경기도 가평군 가평읍 금대리 833-16	010-7754-0161	23	수영장, 카페	2	3	90293	28
278	스페이스 드림 펜션	민박	경기도 가평군 상면 임초리 262-3	010-0435-2926	24	바베큐, 수영장, 카페, 산책로	2	5	247477	28
279	소풍펜션	민박	경기도 가평군 가평읍 개곡리 108-1	010-7319-9852	22	수영장, 카페, 탁구장 	2	1	97080	28
280	별이빛나는호수	민박	경기도 가평군 청평면 상천리 1501-4	010-1429-9233	25	수영장, 카페	2	5	285325	28
281	한가람	민박	경기도 가평군 북면 이곡리 582-6	010-6817-5669	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	4	267166	29
282	크리스탈	민박	경기도 가평군 상면 행현리 677-5	010-3177-1168	24	바베큐, 수영장	2	4	217324	29
283	무지개펜션	민박	경기도 가평군 설악면 회곡리 28-10	010-7980-6045	24	바베큐, 수영장, 카페, 산책로	2	4	291747	29
284	청평에덴밸리	민박	경기도 가평군 상면 덕현리 162-25	010-5768-3874	24	바베큐	2	5	297237	29
285	베네스트	민박	경기도 가평군 상면 행현리 513-4	010-2699-7226	25	수영장, 카페	2	3	190815	29
286	라 비 채	민박	경기도 가평군 상면 행현리  658-2	010-7344-3892	27	바베큐, 수영장	2	1	100478	29
287	골드리버캐슬	민박	경기도 가평군 조종면 운악리 542-4	010-1484-9127	23	바베큐, 수영장, 카페, 산책로	2	5	104463	29
288	어린왕자의나무별	민박	경기도 가평군 북면 목동리 318	010-6258-5566	26	바베큐	2	5	160045	29
289	거림내쉼터	민박	경기도 가평군 북면 도대리 522	010-6862-8278	23	수영장, 카페	2	3	68003	29
290	더블루	민박	경기도 가평군 청평면 대성리 572-49	010-5515-9808	21	바베큐, 수영장, 카페, 산책로	2	1	190965	29
291	사과밭스테이	민박	경기도 가평군 가평읍  승안리 325-1	010-3523-0739	23	수영장, 카페, 탁구장 	2	2	75607	30
292	휴펜션	민박	경기도 가평군 북면 도대리 301	010-3462-0414	22	수영장, 카페	2	2	164773	30
293	사탕	민박	경기도 가평군 북면 제령리 634-1(1동)	010-2432-9847	25	바베큐, 수영장, 카페, 산책로, 탁구장 	2	1	149842	30
294	해뜨는 숲속	민박	경기도 가평군 상면 덕현리 332-3	010-6759-5087	22	바베큐, 수영장	2	4	250544	30
295	원두막민박	민박	경기도 가평군 북면 적목리 80-1	010-9492-7036	23	바베큐, 수영장, 카페, 산책로	2	1	165755	30
296	헤리티지	민박	경기도 가평군 상면 행현리 663-17	010-9022-1226	26	바베큐	2	2	128798	30
297	가평파인힐펜션	민박	경기도 가평군 상면 덕현리 162-1	010-0184-6305	25	수영장, 카페	2	4	212261	30
298	이등병펜션	민박	경기도 가평군 조종면 현리 49-10	010-0455-4131	23	바베큐, 수영장, 카페, 산책로	2	1	205254	30
299	벨리타	민박	경기도 가평군 청평면 상천리 1519-11(A동)	010-4908-8502	25	수영장, 카페, 탁구장 	2	5	242131	30
300	가평아침뜨락	민박	경기도 가평군 북면 제령리 595-4	010-0777-4160	22	바베큐, 수영장	2	5	198522	30
301	남이섬 더 휴	민박	경기도 가평군 가평읍 달전리 150-14(1동)	010-6506-6211	25	바베큐, 수영장, 카페, 산책로	2	1	54301	31
302	휴림	민박	경기도 가평군 북면 도대리 301-1	010-4474-6879	23	바베큐	2	4	209544	31
303	Poolside(풀사이드)	민박	경기도 가평군 가평읍 산유리 105-19	010-0930-0690	25	수영장, 카페	2	5	58121	31
304	남이섬 하늘사랑	민박	경기도 가평군 가평읍 달전리 210-4(A동)	010-3734-6481	24	바베큐, 수영장, 카페, 산책로	2	2	233569	31
305	인 펜션	민박	경기도 가평군 북면 백둔리 106-7	010-4788-2646	23	수영장, 카페, 탁구장 	2	3	189030	31
306	화악산 개울건너	민박	경기도 가평군 북면 화악리 765(3동)	010-3723-0334	21	수영장, 카페	2	4	120599	31
307	가보자	민박	경기도 가평군 상면 임초리 17-4	010-7311-7528	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	272810	31
308	가평사랑나무펜션	민박	경기도 가평군 북면 제령리 4-9	010-7607-0343	21	바베큐, 수영장	2	2	181551	31
309	아쉬람펜션	민박	경기도 가평군 설악면 천안리 210	010-1682-2345	24	바베큐, 수영장, 카페, 산책로	2	4	291391	31
310	에일린에이	민박	경기도 가평군 가평읍 두밀리 337	010-6591-2928	25	바베큐	2	4	130199	31
311	에일린비	민박	경기도 가평군 가평읍 두밀리 337-3	010-1904-4811	25	수영장, 카페	2	5	259165	32
312	마이다스펜션	민박	경기도 가평군 가평읍 금대리 828	010-1982-8348	25	바베큐, 수영장	2	3	213846	32
313	아일랜드코쿤	민박	경기도 가평군 북면 제령리 654(A동)	010-4908-5619	23	바베큐, 수영장, 카페, 산책로	2	2	293545	32
314	가평해피데이펜션	민박	경기도 가평군 가평읍 읍내리 78-2	010-8175-1558	23	바베큐	2	5	120967	32
315	계곡펜션루안	민박	경기도 가평군 북면 백둔리 88-10	010-3562-6382	23	수영장, 카페	2	1	211289	32
316	건아들 펜션	민박	경기도 가평군 청평면 대성리 586-11	010-3812-3024	24	바베큐, 수영장, 카페, 산책로	2	3	52916	32
317	가평 숲속의 호수 펜션	민박	경기도 가평군 청평면 상천리 1507-7	010-3315-7828	26	수영장, 카페, 탁구장 	2	4	222790	32
318	펜션곰	민박	경기도 가평군 북면 제령리 88-4	010-0146-8248	24	수영장, 카페	2	3	71793	32
319	숲속의연못	민박	경기도 가평군 청평면 고성리 718-13	010-5029-5764	22	바베큐, 수영장, 카페, 산책로, 탁구장 	2	3	187369	32
320	꽃나비펜션	민박	경기도 가평군 북면 이곡리 425-2	010-7985-1073	24	바베큐, 수영장	2	4	179770	32
321	샘물향기	민박	경기도 가평군 청평면 상천리 721-4	010-5992-5442	24	바베큐, 수영장, 카페, 산책로	2	1	122260	33
322	모이스티 펜션	민박	경기도 가평군 상면 임초리 480	010-8255-4464	26	바베큐	2	2	165069	33
323	드보르	민박	경기도 가평군 설악면 신천리 719-24	010-6451-7545	23	수영장, 카페	2	4	227565	33
324	청하펜션주말농원	민박	경기도 가평군 청평면 하천리 517-1	010-4271-2059	26	바베큐, 수영장, 카페, 산책로	2	2	77874	33
325	강산해	민박	경기도 가평군 가평읍 복장리 361-2	010-6078-3365	21	수영장, 카페, 탁구장 	2	1	125159	33
326	트라페지움	민박	경기도 가평군 상면 행현리 427	010-2668-3245	25	바베큐, 수영장	2	5	227576	33
327	청호	민박	경기도 가평군 청평면 고성리 727	010-2052-0658	21	바베큐, 수영장, 카페, 산책로	2	1	274464	33
328	더베스트	민박	경기도 가평군 상면 행현리 50-2	010-6575-0207	22	바베큐	2	2	142585	33
329	아이리스펜션	민박	경기도 가평군 가평읍 하색리 770-5	010-3457-6393	23	수영장, 카페	2	2	268506	33
330	갤럭시하우스	민박	경기도 가평군 북면 도대리 67-3	010-2090-2784	23	바베큐, 수영장, 카페, 산책로	2	5	143580	33
331	라일락	민박	경기도 가평군 청평면 상천리 1217-8	010-9450-5353	21	수영장, 카페, 탁구장 	2	1	67272	34
332	레브	민박	경기도 가평군 상면 행현리 481-25	010-1665-6289	21	수영장, 카페	2	4	286608	34
333	꿈과사랑	민박	경기도 가평군 북면 백둔리 443-12	010-0556-4412	21	바베큐, 수영장, 카페, 산책로, 탁구장 	2	2	169065	34
334	건들내민박	민박	경기도 가평군 북면 화악리 1065	010-5477-6005	25	바베큐, 수영장	2	1	66189	34
335	샤갈스파펜션	민박	경기도 가평군 청평면 고성리 584	010-6016-0557	24	바베큐, 수영장, 카페, 산책로	2	4	218821	34
336	블루펜션	민박	경기도 가평군 북면 목동리 366-2	010-0215-4968	22	바베큐	2	1	119128	34
337	애프터눈가든	민박	경기도 가평군 상면 상동리 187-3	010-6066-4734	24	수영장, 카페	2	3	136786	34
338	락	민박	경기도 가평군 가평읍 금대리 608-2	010-1117-7332	22	바베큐, 수영장	2	1	297774	34
339	풀하우스	민박	경기도 가평군 가평읍 개곡리 106-5	010-6308-4246	23	바베큐, 수영장, 카페, 산책로	2	2	196876	34
340	그림수첩갈피마다	민박	경기도 가평군 상면 행현리 308-2	010-9028-5286	25	바베큐	2	4	218521	34
341	비둘기펜션	민박	경기도 가평군 가평읍 이화리 9-6	010-5038-3278	21	수영장, 카페	2	4	138821	35
342	프라도	민박	경기도 가평군 북면 소법리 103-7	010-8293-0187	25	바베큐, 수영장, 카페, 산책로	2	5	54168	35
343	아말피	민박	경기도 가평군 설악면 사룡리 610-1	010-3223-8493	21	수영장, 카페, 탁구장 	2	4	112033	35
344	로메인	민박	경기도 가평군 가평읍 개곡리 259-2	010-3764-6351	21	수영장, 카페	2	1	295242	35
345	달빛고을	민박	경기도 가평군 북면 백둔리 88-6	010-4676-5749	24	바베큐, 수영장, 카페, 산책로, 탁구장 	2	1	259567	35
346	융프라우	민박	경기도 가평군 설악면 가일리 41-1	010-8051-6070	25	바베큐, 수영장	2	2	107769	35
347	수펜션	민박	경기도 가평군 상면 임초리 47	010-3614-8450	25	바베큐, 수영장, 카페, 산책로	2	4	297167	35
348	실로암써니힐펜션3	민박	경기도 가평군 청평면 상천리 510	010-3219-4494	22	바베큐	2	4	99682	35
349	청평펜션	민박	경기도 가평군 청평면 청평리 28-6	010-8050-4239	25	수영장, 카페	2	3	238856	35
